Outcome 2 Result 2b Kaplan-Meier Graph
" "
Generated by TriNetX
" "
Notes
48474 patients in Cohort 1 and 137931 patients in Cohort 2 were excluded because they met the index event more than 20 years ago.
" "
" "
Graph Data Table
Time (Days),Cohort 1: Survival Probability,Cohort 1: Survival Probability 95 % CI Lower,Cohort 1: Survival Probability 95 % CI Upper,Cohort 2: Survival Probability,Cohort 2: Survival Probability 95 % CI Lower,Cohort 2: Survival Probability 95 % CI Upper
3993,0.9235320474402772,0.9220941769238455,0.9249444734084845,0.9155661525329417,0.9148932984087093,0.9162339340850563
3994,0.9235320474402772,0.9220941769238455,0.9249444734084845,0.9155432378865841,0.914870022500353,0.9162113767144501
3995,0.9234569981095544,0.922016684991554,0.9248718066942553,0.9155317703025806,0.9148583740334895,0.9162000880168261
3996,0.9234319647121172,0.921990837271924,0.9248475676212327,0.915520294956855,0.9148467176072473,0.9161887917525088
3997,0.9234069156963917,0.9219649733962427,0.9248233134520214,0.9154858376071846,0.9148117163236117,0.9161548723301642
3998,0.9234069156963917,0.9219649733962427,0.9248233134520214,0.9154743400676371,0.914800037199293,0.916143554369511
3999,0.9234069156963917,0.9219649733962427,0.9248233134520214,0.915457070008149,0.9147824940943394,0.9161265543378438
4000,0.9233566649935343,0.921913084288066,0.9247746608685128,0.9154167326179746,0.9147415187542602,0.9160868478449734
4001,0.9233566649935343,0.921913084288066,0.9247746608685128,0.9153994284990251,0.9147239408902543,0.9160698144439472
4002,0.9233314999258087,0.9218870981245578,0.9247502966974496,0.9153821099754358,0.9147063482761866,0.9160527669790794
4003,0.9233314999258087,0.9218870981245578,0.9247502966974496,0.9153647776793141,0.9146887415647217,0.9160357060621881
4004,0.9232810832227449,0.9218350349685919,0.9247014859224671,0.9153300872506513,0.9146535018332742,0.9160015588575997
4005,0.9232810832227449,0.9218350349685919,0.9247014859224671,0.9153069363157861,0.9146299841898747,0.9159787705719321
4006,0.9232810832227449,0.9218350349685919,0.9247014859224671,0.9152895501376959,0.9146123223773377,0.9159616569757612
4007,0.9232810832227449,0.9218350349685919,0.9247014859224671,0.9152721448940013,0.9145946410026888,0.9159445248038793
4008,0.9232810832227449,0.9218350349685919,0.9247014859224671,0.9152489149313141,0.9145710423104306,0.9159216594844674
4009,0.9232304466974899,0.9217827392970479,0.9246524676391642,0.9152314743101982,0.9145533246960019,0.9159044927859677
4010,0.9231544335421782,0.921704237410416,0.9245788818614571,0.9152081995988502,0.9145296801842743,0.915881583774329
4011,0.9231290728533644,0.9216780466432076,0.9245543307855925,0.9151674276382498,0.9144882602625951,0.9158414525875518
4012,0.9231290728533644,0.9216780466432076,0.9245543307855925,0.9151324468482624,0.9144527235290157,0.9158070215730034
4013,0.9231290728533644,0.9216780466432076,0.9245543307855925,0.9151149353680034,0.9144349335770846,0.9157897854736168
4014,0.9231290728533644,0.9216780466432076,0.9245543307855925,0.915109091871442,0.9144289970778682,0.915784033947071
4015,0.9231290728533644,0.9216780466432076,0.9245543307855925,0.9150915432283385,0.9144111689182999,0.9157667617157583
4016,0.9231290728533644,0.9216780466432076,0.9245543307855925,0.9150739788664806,0.9143933246527253,0.9157494741477447
4017,0.9231036016025279,0.9216517383928574,0.9245296758610753,0.9150563987573813,0.914375464251773,0.9157321712154143
4018,0.9231036016025279,0.9216517383928574,0.9245296758610753,0.9150329381790097,0.9143516294800051,0.9157090806706313
4019,0.9230780937520323,0.9216253916028276,0.9245049862189342,0.915015322533964,0.9143337326770586,0.9156917430567563
4020,0.9230780937520323,0.9216253916028276,0.9245049862189342,0.9149918036144644,0.9143098380512289,0.9156685956635295
4021,0.9230780937520323,0.9216253916028276,0.9245049862189342,0.9149859169242693,0.9143038572419919,0.9156628020447972
4022,0.9230780937520323,0.9216253916028276,0.9245049862189342,0.9149446700223848,0.9142619505925632,0.9156222075450174
4023,0.9230780937520323,0.9216253916028276,0.9245049862189342,0.9149328731894121,0.9142499649951299,0.915610597374204
4024,0.9230780937520323,0.9216253916028276,0.9245049862189342,0.9149151588683527,0.9142319670091736,0.9155931635576672
4025,0.9230780937520323,0.9216253916028276,0.9245049862189342,0.9148678758203104,0.9141839266804166,0.9155466293510414
4026,0.9230011406513468,0.9215458958350949,0.9244305128155275,0.9148501232305962,0.9141658896434286,0.9155291580375006
4027,0.9230011406513468,0.9215458958350949,0.9244305128155275,0.9148382714587164,0.9141538477631569,0.9155174942535921
4028,0.9230011406513468,0.9215458958350949,0.9244305128155275,0.9148145390141946,0.9141297343254163,0.9154941385510497
4029,0.9230011406513468,0.9215458958350949,0.9244305128155275,0.9148086000098193,0.9141236999151249,0.9154882938876684
4030,0.9229754159818743,0.9215193196968324,0.924405618507672,0.914802656181972,0.9141176605371184,0.9154824445431408
4031,0.9229754159818743,0.9215193196968324,0.924405618507672,0.9147848070705963,0.9140995242821633,0.9154648793682371
4032,0.9229754159818743,0.9215193196968324,0.924405618507672,0.9147669395982096,0.9140813691927117,0.9154472962994361
4033,0.9229754159818743,0.9215193196968324,0.924405618507672,0.9147371267033862,0.9140510761158701,0.9154179582197309
4034,0.9229754159818743,0.9215193196968324,0.924405618507672,0.9147311559513335,0.9140450091017869,0.9154120826533071
4035,0.922949578974458,0.9214926241213115,0.9243806187473554,0.9147192000097589,0.9140328602034781,0.9154003175099035
4036,0.9229237231480638,0.9214659089981807,0.9243556008750107,0.9147132157424197,0.9140267792717861,0.9153944288251559
4037,0.9229237231480638,0.9214659089981807,0.9243556008750107,0.9146832634448414,0.9139963428513899,0.9153649552307888
4038,0.9229237231480638,0.9214659089981807,0.9243556008750107,0.9146472834565059,0.9139597811760085,0.9153295504157283
4039,0.9229237231480638,0.9214659089981807,0.9243556008750107,0.9146172692382769,0.9139292816069807,0.9153000161116808
4040,0.9228718618464715,0.9214123205569245,0.9243054237705632,0.914599238933324,0.9139109595500676,0.9152822742893827
4041,0.9228718618464715,0.9214123205569245,0.9243054237705632,0.9145932204076274,0.9139048435244226,0.9152763521705372
4042,0.9228718618464715,0.9214123205569245,0.9243054237705632,0.9145871934738979,0.9138987188266663,0.9152704219042253
4043,0.9228458515349846,0.9213854420668617,0.9242802600275725,0.914575126724637,0.9138864561667488,0.9152585488672899
4044,0.9228458515349846,0.9213854420668617,0.9242802600275725,0.9145268115992438,0.913837356408206,0.9152110095680122
4045,0.9228197986342025,0.9213585186347929,0.9242550559771472,0.9145268115992438,0.913837356408206,0.9152110095680122
4046,0.9228197986342025,0.9213585186347929,0.9242550559771472,0.9145026115261676,0.9138127629707473,0.9151871984415594
4047,0.9227414918118931,0.9212775934759506,0.9241793022462634,0.9144783850079011,0.9137881424529914,0.915163361496364
4048,0.922689248839957,0.9212236051632733,0.9241287611262684,0.914460190053962,0.9137696513257472,0.915145459386823
4049,0.922689248839957,0.9212236051632733,0.9241287611262684,0.9144480434086798,0.9137573067525805,0.9151335084437223
4050,0.922689248839957,0.9212236051632733,0.9241287611262684,0.9144237218500061,0.913732588580657,0.915109579036655
4051,0.922689248839957,0.9212236051632733,0.9241287611262684,0.9143993708218427,0.9137078402038499,0.9150856208854826
4052,0.9226630442661359,0.9211965230718387,0.9241034121793482,0.9143689016086037,0.9136768736391179,0.9150556434249821
4053,0.9226105904262117,0.9211423128529683,0.9240526708970561,0.9143566994480439,0.9136644721633874,0.9150436383350062
4054,0.9225843426142507,0.9211151862800933,0.9240272799184533,0.9143444796755109,0.9136520525489388,0.9150316161527398
4055,0.9225843426142507,0.9211151862800933,0.9240272799184533,0.9143444796755109,0.9136520525489388,0.9150316161527398
4056,0.9225580371756504,0.9210879986946369,0.9240018345968183,0.914319971510863,0.9136271425892075,0.9150075052516149
4057,0.9224790645650377,0.9210063792521391,0.9239254427181899,0.9142770344595849,0.9135835014062343,0.9149652643880032
4058,0.9224790645650377,0.9210063792521391,0.9239254427181899,0.9142524686764323,0.9135585325946708,0.9149410970845772
4059,0.9224526952123643,0.920979125676232,0.9238999354969946,0.9142463201266013,0.9135522830889444,0.9149350483507835
4060,0.9223999097301055,0.9209245702746585,0.9238488757067095,0.9142093918230626,0.9135147481429208,0.9148987198381578
4061,0.9223734837192269,0.9208972578879785,0.9238233139154176,0.9141847402596569,0.9134896913730575,0.9148744689028002
4062,0.9223734837192269,0.9208972578879785,0.9238233139154176,0.9141723920853003,0.9134771399380885,0.9148623216909924
4063,0.9223470076447174,0.92086989257298,0.9237977048384973,0.9141352926896245,0.9134394293004505,0.9148258266232191
4064,0.9223205041819548,0.9208424985686386,0.923772069635178,0.9141291031352016,0.9134331377160926,0.9148197379442448
4065,0.922293976325759,0.9208150790769816,0.9237464110993567,0.9140857295588312,0.9133890488118386,0.9147770715989553
4066,0.922293976325759,0.9208150790769816,0.9237464110993567,0.9140733244109122,0.913376439003148,0.9147648687945267
4067,0.9222674072024826,0.9207876160599455,0.9237207134864059,0.9140422736151929,0.9133448755614841,0.914734324837981
4068,0.9222674072024826,0.9207876160599455,0.9237207134864059,0.9140360562749654,0.913338555498631,0.9147282090563907
4069,0.9222407882338222,0.9207601003459636,0.9236949687932167,0.9139986876708652,0.9133005687210719,0.914691451616908
4070,0.9222407882338222,0.9207601003459636,0.9236949687932167,0.9139924505600866,0.9132942283342076,0.9146853166107107
4071,0.9222141122883102,0.92073252430863,0.9236691703681577,0.9139674731410466,0.9132688369950521,0.914660748414688
4072,0.9222141122883102,0.92073252430863,0.9236691703681577,0.9139424675331033,0.9132434167783934,0.9146361527088676
4073,0.9222141122883102,0.92073252430863,0.9236691703681577,0.9139362100961603,0.9132370555262983,0.9146299979082041
4074,0.9221873853179493,0.9207048943106689,0.9236433237649474,0.9139174190014436,0.9132179524488786,0.9146115152522779
4075,0.9221873853179493,0.9207048943106689,0.9236433237649474,0.9139174190014436,0.9132179524488786,0.9146115152522779
4076,0.9221873853179493,0.9207048943106689,0.9236433237649474,0.9138922846229772,0.9131923996214381,0.914586794564236
4077,0.9221337760059323,0.9206494699736464,0.9235914838846593,0.9138482458660078,0.9131476274098681,0.9145434809180242
4078,0.9221337760059323,0.9206494699736464,0.9235914838846593,0.9138230512022674,0.9131220129945484,0.9145187012290336
4079,0.92210692530052,0.9206217094681174,0.9235655201133697,0.9138041330370801,0.9131027794395514,0.9145000948631156
4080,0.9220531910313958,0.9205661551473033,0.9235135601508377,0.9137662522668781,0.9130642668377377,0.9144628387288277
4081,0.9220262988217819,0.9205383520850992,0.9234875558964044,0.9137409716955055,0.9130385644778762,0.9144379751408195
4082,0.9219993814895329,0.9205105227651701,0.923461527620052,0.9137219855276484,0.9130192612707134,0.9144193023988629
4083,0.9219993814895329,0.9205105227651701,0.923461527620052,0.9137156447274828,0.9130128144121945,0.9144130664474653
4084,0.9219993814895329,0.9205105227651701,0.923461527620052,0.9136965949621411,0.912993445639044,0.9143943320498835
4085,0.921972375854621,0.9204825996072774,0.9234354164077423,0.9136902365560626,0.9129869806410896,0.9143880790188561
4086,0.9219453417127061,0.9204546465739686,0.9234092780152872,0.9136329343378347,0.9129287172627073,0.9143317269838243
4087,0.9219453417127061,0.9204546465739686,0.9234092780152872,0.9136138153450682,0.9129092775749565,0.9143129250225468
4088,0.9219182583326143,0.9204266414870657,0.9233830931143329,0.9135755306242799,0.9128703503376281,0.9142752754756179
4089,0.9219182583326143,0.9204266414870657,0.9233830931143329,0.9135563616209315,0.9128508594002036,0.9142564247256445
4090,0.9218096440231971,0.9203143269926636,0.9232780856731171,0.9135371555417663,0.9128313302717537,0.9142375379998816
4091,0.9218096440231971,0.9203143269926636,0.9232780856731171,0.9134922674322001,0.9127856864627742,0.9141933969394679
4092,0.9218096440231971,0.9203143269926636,0.9232780856731171,0.9134858467772139,0.9127791576446423,0.9141870832090176
4093,0.9217824174631348,0.9202861718522807,0.923251764256634,0.9134665612260103,0.912759546898648,0.9141681191271533
4094,0.9217824174631348,0.9202861718522807,0.923251764256634,0.9134408118215326,0.9127333629350615,0.9141427993012059
4095,0.9217824174631348,0.9202861718522807,0.923251764256634,0.9134214751027745,0.9127136996358576,0.9141237854183265
4096,0.9217824174631348,0.9202861718522807,0.923251764256634,0.9133891953036756,0.9126808741055842,0.9140920450897441
4097,0.9217824174631348,0.9202861718522807,0.923251764256634,0.9133762588790768,0.9126677186684097,0.9140793251635964
4098,0.9217824174631348,0.9202861718522807,0.923251764256634,0.9133697796547113,0.9126611295834628,0.914072954537939
4099,0.9217824174631348,0.9202861718522807,0.923251764256634,0.913350316992134,0.9126413365828888,0.9140538184174011
4100,0.9217824174631348,0.9202861718522807,0.923251764256634,0.9133438188219015,0.9126347279681823,0.9140474294218007
4101,0.9217549981515328,0.9202578110578129,0.9232252625966256,0.9133047817519783,0.912595026953914,0.9140090486594361
4102,0.9217275559830198,0.9202294264446279,0.9231987390121613,0.9132787293856046,0.9125685313719611,0.913983434409067
4103,0.9217000851888735,0.9202010118379017,0.9231721881281791,0.9132591609441884,0.9125486297009099,0.9139641953613095
4104,0.9216450599606602,0.920144095041782,0.9231190065425479,0.913219957700603,0.9125087581962447,0.9139256526818615
4105,0.9216450599606602,0.920144095041782,0.9231190065425479,0.9132003199694514,0.9124887853311288,0.913906346222314
4106,0.9215899129114475,0.9200870504442357,0.9230657089334304,0.9131872079411935,0.9124754492696029,0.9138934556440386
4107,0.9215623113087372,0.9200584990697247,0.9230390330179498,0.9131806436327273,0.9124687726830738,0.9138870023184198
4108,0.9215070501741289,0.9200013362740487,0.9229856253106177,0.913160923774023,0.9124487151626801,0.9138676162244125
4109,0.9214793822749466,0.9199727158952393,0.9229588857237242,0.913128015413827,0.9124152429515515,0.9138352652050206
4110,0.9214516777747136,0.919944056988974,0.9229321114031633,0.9131148283071401,0.9124018296069283,0.9138223017225964
4111,0.9214239407506094,0.9199153639213495,0.922905306146044,0.9130950061380114,0.9123816667689698,0.9138028162838252
4112,0.9214239407506094,0.9199153639213495,0.922905306146044,0.9130751461726782,0.9123614649819353,0.9137832941858635
4113,0.9214239407506094,0.9199153639213495,0.922905306146044,0.9130552557791248,0.9123412318729006,0.9137637425411071
4114,0.9214239407506094,0.9199153639213495,0.922905306146044,0.9130287007380212,0.9123142189394915,0.9137376400902969
4115,0.9213960880228196,0.9198865476161957,0.9228783924877438,0.9130021116703352,0.9122871710986256,0.9137115044813972
4116,0.9213960880228196,0.9198865476161957,0.9228783924877438,0.9129688353605466,0.9122533203623164,0.9136787959414983
4117,0.9213402745880419,0.9198288013826982,0.9228244626625872,0.9129488360432327,0.9122329754454466,0.9136591382166246
4118,0.9213402745880419,0.9198288013826982,0.9228244626625872,0.9129287909116547,0.9122125832746315,0.913639436097368
4119,0.9213122949872472,0.9197998512160774,0.9227974289049865,0.9129087106549484,0.9121921549168288,0.9136196999001629
4120,0.9213122949872472,0.9197998512160774,0.9227974289049865,0.912881892738004,0.9121648715818007,0.9135933419946681
4121,0.9212282106306721,0.9197128488998134,0.9227161881476525,0.9128684614861802,0.9121512069522317,0.9135801414080079
4122,0.9212001611768877,0.9196838266425298,0.9226890867059867,0.9128617364603122,0.9121443649340295,0.9135735320140128
4123,0.9212001611768877,0.9196838266425298,0.9226890867059867,0.912828066931371,0.9121101091744351,0.9135404418957104
4124,0.9211720629563245,0.9196547528301151,0.9226619392000698,0.9128078319261186,0.9120895214948216,0.913520555459716
4125,0.9211439312701764,0.9196256438546663,0.9226347598737588,0.9127807925780466,0.9120620100901022,0.9134939826695625
4126,0.9211439312701764,0.9196256438546663,0.9226347598737588,0.9127401619415437,0.9120206694436471,0.9134540537677812
4127,0.9211439312701764,0.9196256438546663,0.9226347598737588,0.9127265956490053,0.9120068658371084,0.9134407220218103
4128,0.9211439312701764,0.9196256438546663,0.9226347598737588,0.9126926314543564,0.9119723069954885,0.9134073455364394
4129,0.9211156909141981,0.9195964191400695,0.9226074787290678,0.9126654242573304,0.9119446231820151,0.9133806093928849
4130,0.921087434098108,0.9195671774868664,0.9225801815879889,0.9126586149474324,0.9119376945023309,0.9133739180590082
